positive,negative,neutral,sent_score,sent_class
0.014173601,0.9228094,0.06301699,-0.9086358,negative
0.21991628,0.020351412,0.7597323,0.19956487,neutral
0.9518208,0.015425489,0.03275379,0.9363953,positive
0.056491494,0.012224878,0.9312836,0.044266615,neutral
0.09527851,0.012223783,0.89249766,0.08305473,neutral
0.8192887,0.08474261,0.09596881,0.73454607,positive
0.9531334,0.013388612,0.03347806,0.9397448,positive
0.9419743,0.01162854,0.046397157,0.9303457,positive
0.053323448,0.010351489,0.936325,0.042971957,neutral
0.084790476,0.014777023,0.9004326,0.07001345,neutral
0.8639645,0.07760249,0.058433093,0.786362,positive
0.12544633,0.010281235,0.8642725,0.1151651,neutral
0.018342996,0.7038094,0.27784762,-0.6854664,negative
0.070079975,0.038039643,0.8918804,0.03204033,neutral
0.7077575,0.010249928,0.2819926,0.69750756,positive
0.66085166,0.29341462,0.045733728,0.36743703,positive
0.090883285,0.013099142,0.8960176,0.07778414,neutral
0.043760344,0.2399526,0.716287,-0.19619225,neutral
0.61515146,0.008178224,0.37667027,0.60697323,positive
0.14459325,0.0077723274,0.84763443,0.13682093,neutral
0.90869373,0.059077468,0.0322288,0.8496163,positive
0.17843364,0.008402996,0.8131634,0.17003065,neutral
0.43876314,0.008551951,0.5526849,0.4302112,neutral
0.47029862,0.026567345,0.5031341,0.44373128,neutral
0.58807665,0.009230438,0.40269294,0.5788462,positive
0.09524641,0.016904982,0.88784856,0.07834143,neutral
0.088372625,0.009235544,0.9023918,0.07913708,neutral
0.0107341595,0.92442954,0.06483627,-0.9136954,negative
0.06444402,0.01846208,0.9170939,0.04598194,neutral
0.046022926,0.017518442,0.9364586,0.028504483,neutral
0.24991207,0.07822647,0.67186147,0.1716856,neutral
0.1031523,0.0124827465,0.8843649,0.09066955,neutral
0.93344635,0.016941471,0.049612157,0.91650486,positive
0.08453989,0.03931871,0.8761414,0.04522118,neutral
0.03369903,0.031795755,0.93450516,0.0019032732,neutral
0.15809414,0.013878347,0.82802755,0.14421579,neutral
0.23825169,0.009475285,0.752273,0.2287764,neutral
0.8118094,0.011365887,0.17682469,0.80044353,positive
0.23815474,0.0069034374,0.75494176,0.2312513,neutral
0.44641533,0.009870372,0.5437143,0.43654495,neutral
0.14762677,0.13393056,0.7184426,0.013696209,neutral
0.12653787,0.013906428,0.8595557,0.11263145,neutral
0.14014788,0.0123048145,0.8475473,0.12784307,neutral
0.77655476,0.037299503,0.18614568,0.73925525,positive
0.20212612,0.01506837,0.7828055,0.18705775,neutral
0.70710474,0.059367776,0.23352745,0.64773697,positive
0.35304704,0.039427128,0.6075258,0.3136199,neutral
0.07418412,0.01007479,0.9157411,0.06410933,neutral
0.031836644,0.845816,0.12234735,-0.8139794,negative
0.022661915,0.9157936,0.06154441,-0.8931317,negative
0.03423957,0.03872427,0.9270362,-0.004484698,neutral
0.03072723,0.22954583,0.7397269,-0.1988186,neutral
0.06905976,0.016147664,0.9147926,0.052912094,neutral
0.08178583,0.01221222,0.906002,0.06957361,neutral
0.14740747,0.008560732,0.84403175,0.13884674,neutral
0.8363103,0.009479996,0.15420969,0.8268303,positive
0.04252586,0.0136245,0.9438496,0.02890136,neutral
0.037223835,0.44819695,0.51457924,-0.4109731,neutral
0.92013866,0.04124486,0.038616497,0.8788938,positive
0.112516135,0.009061415,0.8784225,0.103454724,neutral
0.7490726,0.011453637,0.23947383,0.737619,positive
0.17133616,0.015183489,0.8134804,0.15615267,neutral
0.112940125,0.010233999,0.87682587,0.10270613,neutral
0.2074649,0.0122786565,0.78025645,0.19518624,neutral
0.016985994,0.9422823,0.040731683,-0.9252963,negative
0.37927523,0.4199625,0.20076226,-0.040687263,negative
0.7062107,0.106504485,0.18728481,0.5997062,positive
0.13316147,0.012975055,0.85386354,0.12018642,neutral
0.014536854,0.87483084,0.11063236,-0.860294,negative
0.226821,0.0077949273,0.7653841,0.21902607,neutral
0.112683676,0.018537814,0.86877847,0.094145864,neutral
0.022897825,0.9245953,0.0525069,-0.90169746,negative
0.32820368,0.48145816,0.19033821,-0.15325448,negative
0.051565748,0.01571717,0.93271714,0.03584858,neutral
0.022222565,0.35464424,0.6231332,-0.33242166,neutral
0.94005394,0.02200702,0.037939075,0.9180469,positive
0.14766061,0.010447598,0.84189177,0.13721302,neutral
0.035502855,0.015281772,0.94921535,0.020221082,neutral
0.35781908,0.008816382,0.63336456,0.3490027,neutral
0.073644705,0.052981604,0.8733736,0.020663101,neutral
0.022122553,0.19572538,0.78215206,-0.17360283,neutral
0.051696494,0.02525815,0.9230454,0.026438344,neutral
0.057329882,0.015439329,0.92723083,0.041890554,neutral
0.012058772,0.9623742,0.02556702,-0.9503154,negative
0.026327802,0.021368919,0.95230323,0.004958883,neutral
0.94459784,0.015454209,0.03994794,0.9291436,positive
0.803564,0.0070456723,0.18939024,0.7965183,positive
0.93358606,0.026652139,0.03976182,0.9069339,positive
0.2244942,0.007814054,0.7676918,0.21668015,neutral
0.033596594,0.039621778,0.9267816,-0.006025184,neutral
0.916326,0.04303844,0.04063554,0.87328756,positive
0.54587346,0.00748194,0.44664466,0.53839153,positive
0.93846005,0.014987012,0.046553034,0.92347306,positive
0.07282226,0.016329579,0.91084814,0.05649268,neutral
0.102649756,0.027711801,0.86963844,0.074937955,neutral
0.8138167,0.018132176,0.1680511,0.7956846,positive
0.9188145,0.03907668,0.042108856,0.8797378,positive
0.04747534,0.013309881,0.93921477,0.03416546,neutral
0.57682157,0.023557805,0.39962062,0.5532638,positive
0.19101834,0.1366028,0.67237884,0.05441554,neutral
0.60229784,0.008819,0.38888314,0.59347886,positive
0.09503861,0.011682627,0.8932787,0.08335598,neutral
0.9040568,0.04404959,0.05189362,0.86000717,positive
0.02862186,0.96147513,0.009903008,-0.9328533,negative
0.10234333,0.012044417,0.88561225,0.09029891,neutral
0.28610137,0.4370724,0.27682626,-0.15097103,negative
0.1845854,0.009532754,0.80588186,0.17505266,neutral
0.18940908,0.036379125,0.77421176,0.15302995,neutral
0.6445891,0.013091945,0.34231898,0.6314972,positive
0.11208631,0.0139027145,0.874011,0.098183595,neutral
0.05250196,0.03495423,0.9125438,0.01754773,neutral
0.021954168,0.9505281,0.027517749,-0.9285739,negative
0.8780657,0.041924093,0.08001014,0.8361416,positive
0.932215,0.017027576,0.05075752,0.9151874,positive
0.25706434,0.012156114,0.7307795,0.24490823,neutral
0.048341937,0.018091176,0.93356687,0.030250762,neutral
0.03505621,0.024299204,0.94064456,0.010757007,neutral
0.043834902,0.027725155,0.9284399,0.016109748,neutral
0.05246967,0.018282434,0.9292479,0.034187235,neutral
0.07668462,0.103483,0.8198324,-0.026798382,neutral
0.07422351,0.015854422,0.90992206,0.05836909,neutral
0.50573033,0.010819917,0.48344973,0.49491042,positive
0.08457939,0.6362464,0.27917427,-0.551667,negative
0.031592105,0.04017737,0.9282306,-0.008585267,neutral
0.0813208,0.010219793,0.9084594,0.07110101,neutral
0.05593248,0.0142538315,0.9298137,0.04167865,neutral
0.15873122,0.019678013,0.8215908,0.13905321,neutral
0.9100639,0.022680636,0.06725545,0.8873833,positive
0.5153947,0.010181314,0.47442397,0.5052134,positive
0.1309317,0.013740179,0.8553281,0.11719152,neutral
0.12412193,0.010472566,0.86540556,0.11364936,neutral
0.027562186,0.06623306,0.90620476,-0.038670875,neutral
0.044733655,0.013994947,0.9412714,0.030738708,neutral
0.9460699,0.030445943,0.023484131,0.91562396,positive
0.017895795,0.8535425,0.12856165,-0.8356467,negative
0.013663067,0.9387816,0.047555313,-0.92511857,negative
0.044323668,0.032321565,0.9233548,0.012002103,neutral
0.08185102,0.03055313,0.88759583,0.05129789,neutral
0.051274836,0.01773437,0.9309908,0.033540465,neutral
0.03602226,0.90572786,0.05824987,-0.8697056,negative
0.023764253,0.032518174,0.94371754,-0.008753922,neutral
0.05882826,0.052238315,0.8889334,0.0065899454,neutral
0.05438033,0.013991353,0.93162835,0.04038898,neutral
0.049356602,0.012662714,0.9379807,0.036693886,neutral
0.60938054,0.014298186,0.37632123,0.59508234,positive
0.19419558,0.00936939,0.796435,0.1848262,neutral
0.03495293,0.8456437,0.119403295,-0.81069076,negative
0.05923835,0.009653512,0.9311081,0.049584836,neutral
0.47253257,0.0085509345,0.5189165,0.46398163,neutral
0.3942023,0.014250921,0.5915468,0.37995136,neutral
0.12802005,0.011311046,0.86066896,0.116709,neutral
0.07279906,0.013264641,0.91393626,0.059534416,neutral
0.029126965,0.03055423,0.94031876,-0.0014272649,neutral
0.6938349,0.27260858,0.03355657,0.42122632,positive
0.08254866,0.012944213,0.9045071,0.06960445,neutral
0.018842304,0.09631516,0.8848425,-0.07747286,neutral
0.037804224,0.014271077,0.9479247,0.023533147,neutral
0.033980157,0.099556044,0.86646384,-0.06557588,neutral
0.8116642,0.007818564,0.18051726,0.80384564,positive
0.83215034,0.02276193,0.14508766,0.8093884,positive
0.17528942,0.01183887,0.8128717,0.16345055,neutral
0.12732252,0.38206735,0.49061012,-0.25474483,neutral
0.87283814,0.018899698,0.10826214,0.85393846,positive
0.64330924,0.0081825545,0.34850815,0.6351267,positive
0.043813694,0.024628129,0.9315582,0.019185565,neutral
0.3308331,0.026694782,0.6424721,0.30413833,neutral
0.07012934,0.01135995,0.91851074,0.058769394,neutral
0.080943055,0.011567423,0.90748954,0.069375634,neutral
0.09781444,0.8603149,0.04187068,-0.76250046,negative
0.8052692,0.11661378,0.07811701,0.6886554,positive
0.018959105,0.07745008,0.9035908,-0.058490977,neutral
0.54239726,0.0132502755,0.44435245,0.52914697,positive
0.28850266,0.010823478,0.7006738,0.27767918,neutral
0.0472266,0.7638786,0.1888948,-0.716652,negative
0.034933224,0.017609471,0.9474573,0.017323753,neutral
0.11704414,0.056755193,0.82620066,0.06028895,neutral
0.9298043,0.009791961,0.060403734,0.92001235,positive
0.1458217,0.14851952,0.70565873,-0.0026978105,neutral
0.33758226,0.0068552746,0.6555625,0.33072698,neutral
0.1273361,0.008102798,0.8645611,0.1192333,neutral
0.8697746,0.04030635,0.089919,0.82946825,positive
0.025736691,0.046355378,0.92790794,-0.020618686,neutral
0.255657,0.058897678,0.6854453,0.19675931,neutral
0.5538077,0.008922208,0.4372701,0.54488546,positive
0.06380848,0.009762774,0.9264288,0.054045703,neutral
0.05936031,0.012847539,0.9277922,0.04651277,neutral
0.046948858,0.7064248,0.24662636,-0.6594759,negative
0.025663584,0.7540897,0.22024667,-0.7284261,negative
0.044966422,0.015837934,0.93919563,0.029128488,neutral
0.079110675,0.31746277,0.6034265,-0.23835209,neutral
0.026814088,0.12689905,0.8462869,-0.10008496,neutral
0.18429007,0.013598875,0.802111,0.17069119,neutral
0.059621427,0.022636611,0.917742,0.036984816,neutral
0.3922269,0.014326671,0.59344643,0.37790024,neutral
0.9178155,0.029461097,0.05272343,0.8883544,positive
0.69687635,0.09637993,0.20674367,0.6004964,positive
0.011938807,0.9559179,0.03214334,-0.9439791,negative
0.6825938,0.008937648,0.3084685,0.67365617,positive
0.08551895,0.009639659,0.90484136,0.07587929,neutral
0.090864815,0.018401382,0.89073384,0.07246343,neutral
0.69361883,0.011154535,0.29522657,0.6824643,positive
0.02548293,0.034100402,0.9404167,-0.008617472,neutral
0.06909163,0.013019414,0.91788894,0.05607222,neutral
0.101553194,0.008937638,0.8895092,0.09261556,neutral
0.33449546,0.42778036,0.23772416,-0.093284905,negative
0.8635393,0.0065241447,0.12993655,0.85701513,positive
0.03717566,0.018654058,0.94417024,0.018521601,neutral
0.8821184,0.05205175,0.06582986,0.8300667,positive
0.7530381,0.10706469,0.13989723,0.64597344,positive
0.14039706,0.016472979,0.84313,0.12392408,neutral
0.12802133,0.013711563,0.85826707,0.114309765,neutral
0.11161631,0.010702077,0.8776816,0.10091424,neutral
0.09297952,0.062059,0.8449615,0.03092052,neutral
0.2565904,0.010223838,0.7331857,0.24636656,neutral
0.06306207,0.019962387,0.91697556,0.043099687,neutral
0.75679165,0.009863263,0.23334506,0.7469284,positive
0.05666839,0.02538857,0.91794306,0.031279817,neutral
0.63126796,0.043491114,0.32524088,0.58777684,positive
0.08534839,0.12227947,0.79237217,-0.036931083,neutral
0.034565426,0.066456355,0.8989783,-0.03189093,neutral
0.097480856,0.01578828,0.88673085,0.08169258,neutral
0.025488421,0.040979005,0.9335326,-0.015490584,neutral
0.06359368,0.08351269,0.85289365,-0.019919015,neutral
0.6813041,0.23796472,0.08073123,0.44333938,positive
0.43839806,0.01938687,0.54221505,0.4190112,neutral
0.0738932,0.042862024,0.88324475,0.031031173,neutral
0.8680894,0.00616404,0.12574664,0.86192536,positive
0.94930345,0.013417085,0.03727958,0.9358864,positive
0.8604104,0.006005292,0.13358432,0.8544051,positive
0.23314206,0.007866751,0.7589912,0.22527531,neutral
0.035488013,0.0136943,0.9508177,0.021793712,neutral
0.23554663,0.0072480366,0.7572053,0.2282986,neutral
0.040385675,0.859782,0.09983237,-0.8193963,negative
0.6023548,0.34636217,0.05128294,0.25599265,positive
0.048812345,0.025061322,0.92612636,0.023751022,neutral
0.8288348,0.08345953,0.08770564,0.7453753,positive
0.027702803,0.07045937,0.9018378,-0.042756572,neutral
0.31644663,0.008757906,0.6747955,0.3076887,neutral
0.9497757,0.019219622,0.031004637,0.93055606,positive
0.11441957,0.01165182,0.8739286,0.10276775,neutral
0.013956778,0.8118584,0.17418477,-0.79790163,negative
0.80047643,0.14552426,0.05399936,0.65495217,positive
0.7126637,0.10725615,0.18008006,0.60540754,positive
0.1345291,0.008014938,0.8574559,0.12651417,neutral
0.57496464,0.027313253,0.39772213,0.5476514,positive
0.21839756,0.020612054,0.7609903,0.1977855,neutral
0.50139904,0.36040005,0.13820085,0.14099899,positive
0.76009667,0.056494046,0.18340923,0.7036026,positive
0.041932978,0.88295877,0.075108305,-0.84102577,negative
0.13449961,0.57776594,0.28773442,-0.44326633,negative
0.41967234,0.4414296,0.13889807,-0.021757245,negative
0.4373586,0.053240124,0.5094013,0.38411847,neutral
0.036180194,0.071267694,0.8925521,-0.0350875,neutral
0.0331425,0.016750224,0.9501072,0.016392276,neutral
0.15874101,0.009591594,0.83166736,0.14914942,neutral
0.69390625,0.2528707,0.053223044,0.44103554,positive
0.17262624,0.007211514,0.82016224,0.16541472,neutral
0.23491198,0.009665253,0.7554228,0.22524673,neutral
0.055023234,0.010557204,0.9344196,0.04446603,neutral
0.096311025,0.21821792,0.68547106,-0.1219069,neutral
0.058666073,0.14459331,0.79674065,-0.08592724,neutral
0.06198993,0.015450945,0.92255914,0.046538986,neutral
0.94129056,0.027448222,0.031261194,0.9138423,positive
0.13164306,0.028242383,0.8401146,0.10340068,neutral
0.63639534,0.010856889,0.35274786,0.62553847,positive
0.012124235,0.86138004,0.12649575,-0.8492558,negative
0.027201923,0.027913997,0.94488406,-0.00071207434,neutral
0.2380855,0.011621524,0.750293,0.22646397,neutral
0.051927794,0.014651531,0.9334207,0.03727626,neutral
0.036629226,0.014740393,0.94863045,0.021888833,neutral
0.49532914,0.01419369,0.49047717,0.48113546,positive
0.19720179,0.010465792,0.7923324,0.186736,neutral
0.53324836,0.022817181,0.4439345,0.5104312,positive
0.057323698,0.02516798,0.9175083,0.03215572,neutral
0.09652995,0.018732937,0.8847371,0.07779702,neutral
0.13473238,0.011010025,0.8542576,0.12372236,neutral
0.53957695,0.05583656,0.4045865,0.4837404,positive
0.11658039,0.009138735,0.87428087,0.10744166,neutral
0.13981865,0.023858413,0.8363229,0.11596024,neutral
0.050261535,0.020849166,0.92888933,0.029412368,neutral
0.056559347,0.015386547,0.92805415,0.0411728,neutral
0.1483426,0.01378953,0.83786786,0.13455306,neutral
0.11762168,0.8289998,0.05337851,-0.71137816,negative
0.17023954,0.7545826,0.07517792,-0.5843431,negative
0.24219465,0.010623544,0.74718183,0.23157111,neutral
0.06208904,0.011660051,0.92625093,0.05042899,neutral
0.12367541,0.00956326,0.8667613,0.11411215,neutral
0.028623627,0.05005999,0.9213164,-0.021436362,neutral
0.13456383,0.020099528,0.84533656,0.114464305,neutral
0.5803425,0.008492112,0.41116548,0.57185036,positive
0.011265519,0.89097244,0.09776207,-0.8797069,negative
0.11283486,0.022213962,0.8649512,0.090620905,neutral
0.010929114,0.968366,0.020704933,-0.9574369,negative
0.037271224,0.2307513,0.73197746,-0.19348007,neutral
0.022586497,0.17744875,0.7999647,-0.15486225,neutral
0.01994341,0.6766903,0.30336627,-0.65674686,negative
0.01849484,0.29879135,0.6827138,-0.2802965,neutral
0.35112405,0.008975987,0.63989997,0.34214807,neutral
0.063425675,0.017128443,0.91944593,0.04629723,neutral
0.11861823,0.012570665,0.8688111,0.10604756,neutral
0.9012109,0.07168496,0.027104229,0.82952595,positive
0.24800894,0.0073960414,0.74459505,0.2406129,neutral
0.09709814,0.012351701,0.89055014,0.08474644,neutral
0.11969197,0.009105989,0.8712021,0.11058598,neutral
0.034002572,0.031006435,0.93499094,0.0029961374,neutral
0.019531263,0.91559577,0.06487293,-0.8960645,negative
0.06389279,0.021313475,0.9147937,0.042579316,neutral
0.16869101,0.0074313395,0.8238776,0.16125967,neutral
0.04333705,0.016310314,0.94035256,0.027026737,neutral
0.08673333,0.31485265,0.598414,-0.22811933,neutral
0.14902297,0.018059706,0.83291733,0.13096327,neutral
0.8952058,0.011858266,0.092935964,0.8833475,positive
0.10274268,0.00947553,0.88778186,0.09326715,neutral
0.12770185,0.010432223,0.8618659,0.11726963,neutral
0.9513905,0.019418513,0.02919101,0.93197197,positive
0.05285475,0.8478948,0.09925052,-0.79504,negative
0.562345,0.01857159,0.41908333,0.5437734,positive
0.008999527,0.95685893,0.034141544,-0.9478594,negative
0.21423337,0.6692606,0.11650602,-0.45502725,negative
0.049204405,0.020901244,0.9298944,0.028303161,neutral
0.049381573,0.014669356,0.935949,0.034712218,neutral
0.09766151,0.4828983,0.41944024,-0.3852368,negative
0.21004125,0.010683124,0.77927566,0.19935814,neutral
0.020531893,0.6438773,0.33559075,-0.62334543,negative
0.81189406,0.0066853077,0.18142064,0.80520874,positive
0.27802747,0.0120988265,0.7098737,0.26592866,neutral
0.075094156,0.22905521,0.6958506,-0.15396106,neutral
0.8835008,0.038137816,0.07836127,0.845363,positive
0.31953037,0.6220632,0.058406413,-0.30253285,negative
0.65141153,0.0293415,0.31924698,0.62207,positive
0.07911446,0.3110849,0.60980064,-0.23197043,neutral
0.0695322,0.14938965,0.7810781,-0.07985745,neutral
0.34006155,0.010792157,0.6491463,0.32926938,neutral
0.8537474,0.0077231443,0.13852946,0.8460243,positive
0.5319404,0.009677784,0.4583818,0.52226263,positive
0.43521485,0.007996591,0.55678856,0.42721826,neutral
0.07414231,0.025567122,0.9002906,0.048575185,neutral
0.66004884,0.009648033,0.33030316,0.6504008,positive
0.49130934,0.019918181,0.4887725,0.47139117,positive
0.04156388,0.06277749,0.8956586,-0.02121361,neutral
0.07324628,0.019321123,0.90743256,0.053925157,neutral
0.28534532,0.6518289,0.06282584,-0.36648357,negative
0.029265376,0.029829664,0.940905,-0.00056428835,neutral
0.119407795,0.5222164,0.35837588,-0.40280858,negative
0.14961994,0.007965019,0.84241503,0.14165492,neutral
0.70019525,0.014583568,0.2852212,0.68561167,positive
0.13760537,0.009312836,0.8530818,0.12829253,neutral
0.024587272,0.33147722,0.6439355,-0.30688995,neutral
0.077431805,0.011330739,0.9112375,0.06610107,neutral
0.76796603,0.074877195,0.15715683,0.6930888,positive
0.12681676,0.009514733,0.86366844,0.11730203,neutral
0.012680163,0.90389293,0.08342693,-0.89121276,negative
0.6263946,0.01802981,0.35557562,0.6083648,positive
0.04036975,0.03798177,0.9216485,0.0023879781,neutral
0.8911091,0.008003447,0.100887425,0.88310564,positive
0.017420536,0.7106082,0.27197132,-0.69318765,negative
0.5203246,0.008308953,0.47136644,0.51201564,positive
0.10893042,0.021046782,0.8700228,0.08788364,neutral
0.024295563,0.053107042,0.9225974,-0.028811479,neutral
0.14734443,0.01700558,0.83564997,0.13033885,neutral
0.69463795,0.0072038155,0.29815814,0.68743414,positive
0.17148268,0.007954614,0.82056266,0.16352807,neutral
0.3510964,0.0061635957,0.64274,0.3449328,neutral
0.66713816,0.09012685,0.24273494,0.5770113,positive
0.93803376,0.03190402,0.030062212,0.9061297,positive
0.045553103,0.15556061,0.7988863,-0.11000751,neutral
0.021429671,0.17309988,0.8054705,-0.1516702,neutral
0.040596433,0.20603782,0.7533657,-0.1654414,neutral
0.039118666,0.88173395,0.07914733,-0.8426153,negative
0.0743107,0.014031239,0.91165805,0.06027946,neutral
0.58367634,0.008736412,0.40758723,0.5749399,positive
0.06513849,0.020666216,0.91419524,0.044472273,neutral
0.05935686,0.043836642,0.89680654,0.015520219,neutral
0.06289537,0.024374396,0.9127303,0.038520977,neutral
0.14678736,0.010495438,0.84271723,0.13629192,neutral
0.069647096,0.018350637,0.91200227,0.051296458,neutral
0.03749378,0.014612539,0.9478937,0.022881242,neutral
0.12117189,0.009162385,0.86966574,0.11200951,neutral
0.94597924,0.026032925,0.027987823,0.9199463,positive
0.42563498,0.08168716,0.49267784,0.34394783,neutral
0.9106543,0.007711185,0.08163448,0.90294313,positive
0.6380362,0.012094562,0.3498692,0.62594163,positive
0.041654646,0.92657167,0.03177378,-0.884917,negative
0.38330442,0.44793445,0.16876122,-0.06463003,negative
0.027268915,0.23635308,0.736378,-0.20908417,neutral
0.031460624,0.5201979,0.44834146,-0.48873731,negative
0.07277125,0.014272226,0.91295654,0.058499023,neutral
0.05591937,0.027341118,0.91673946,0.028578253,neutral
0.07681597,0.018919889,0.90426415,0.05789608,neutral
0.14873493,0.009190544,0.8420746,0.13954438,neutral
0.3222852,0.008351468,0.66936326,0.31393373,neutral
0.90575457,0.04393889,0.050306562,0.8618157,positive
0.091845185,0.013177661,0.8949771,0.07866752,neutral
0.029569468,0.20038167,0.7700489,-0.1708122,neutral
0.5789879,0.012756607,0.40825546,0.5662313,positive
0.035443284,0.09233491,0.8722218,-0.056891628,neutral
0.8008592,0.013348882,0.18579191,0.78751034,positive
0.115537,0.0075518372,0.8769112,0.10798517,neutral
0.13326289,0.008973126,0.857764,0.12428976,neutral
0.041721717,0.05937881,0.89889944,-0.017657094,neutral
0.00935335,0.9121945,0.078452185,-0.90284115,negative
0.11313827,0.009062724,0.877799,0.10407555,neutral
0.094488755,0.016763113,0.8887481,0.07772564,neutral
0.039819904,0.022090413,0.93808967,0.017729491,neutral
0.043071676,0.040449824,0.91647846,0.0026218519,neutral
0.33770296,0.0074435016,0.6548536,0.33025947,neutral
0.011569935,0.94454885,0.04388132,-0.9329789,negative
0.82633555,0.116270825,0.057393607,0.7100647,positive
0.117338665,0.020497147,0.86216426,0.096841514,neutral
0.12693578,0.007838119,0.86522603,0.119097665,neutral
0.03982065,0.02990651,0.9302729,0.009914139,neutral
0.91131973,0.012368507,0.07631172,0.89895123,positive
0.09377861,0.009468608,0.89675283,0.08431,neutral
0.025396666,0.054290753,0.9203126,-0.028894087,neutral
0.15553601,0.011585721,0.83287823,0.14395028,neutral
0.1820945,0.727196,0.09070944,-0.54510146,negative
0.34147373,0.016133428,0.6423928,0.3253403,neutral
0.04447071,0.016527075,0.9390022,0.027943633,neutral
0.05939937,0.021840405,0.91876024,0.037558965,neutral
0.075659715,0.019985758,0.9043545,0.055673957,neutral
0.27009526,0.01218218,0.7177226,0.25791308,neutral
0.0127552925,0.92243814,0.064806625,-0.90968287,negative
0.10472868,0.01525853,0.88001275,0.08947015,neutral
0.07523601,0.02523806,0.8995259,0.049997948,neutral
0.008015278,0.9729192,0.019065427,-0.96490395,negative
0.046342924,0.022136118,0.93152094,0.024206806,neutral
0.07936282,0.3298958,0.59074146,-0.25053298,neutral
0.15854542,0.023980662,0.8174739,0.13456476,neutral
0.0067930943,0.9710098,0.022197047,-0.9642167,negative
0.243501,0.0076254527,0.7488736,0.23587555,neutral
0.90682685,0.013078433,0.08009478,0.8937484,positive
0.016925763,0.6863039,0.2967703,-0.66937816,negative
0.037317682,0.044609312,0.91807294,-0.00729163,neutral
0.1810028,0.010251398,0.80874586,0.1707514,neutral
0.012951831,0.93809295,0.04895524,-0.9251411,negative
0.023194935,0.050817605,0.92598754,-0.02762267,neutral
0.060952645,0.02022407,0.91882324,0.040728576,neutral
0.16093466,0.008427677,0.83063763,0.15250698,neutral
0.031727657,0.018314343,0.949958,0.013413314,neutral
0.57754254,0.3177922,0.104665235,0.25975034,positive
0.058118656,0.8822631,0.059618182,-0.8241445,negative
0.014114762,0.743845,0.24204019,-0.72973025,negative
0.20522127,0.010438258,0.7843405,0.194783,neutral
0.3739698,0.00812698,0.6179032,0.36584282,neutral
0.039729133,0.0735496,0.8867212,-0.033820465,neutral
0.06262377,0.798018,0.13935822,-0.73539424,negative
0.061325878,0.088925675,0.84974843,-0.027599797,neutral
0.7986312,0.07305947,0.12830934,0.72557175,positive
0.021577658,0.936797,0.041625366,-0.91521937,negative
0.8376407,0.11776689,0.044592395,0.7198738,positive
0.038087424,0.020341376,0.94157124,0.017746048,neutral
0.035217743,0.0151950875,0.9495871,0.020022657,neutral
0.58340997,0.011414731,0.40517527,0.57199526,positive
0.12034157,0.009650623,0.87000775,0.110690944,neutral
0.7873154,0.008715074,0.2039696,0.77860034,positive
0.14643173,0.0092973085,0.84427094,0.13713442,neutral
0.0411889,0.2537326,0.7050785,-0.2125437,neutral
0.024018394,0.8731844,0.10279723,-0.849166,negative
0.14431213,0.010679135,0.84500873,0.13363299,neutral
0.08048428,0.013457088,0.9060586,0.06702719,neutral
0.073805295,0.5002588,0.42593592,-0.4264535,negative
0.27910164,0.0091096945,0.71178865,0.26999193,neutral
0.065544456,0.89066553,0.04379005,-0.82512105,negative
0.027395973,0.79792625,0.1746778,-0.7705303,negative
0.035413403,0.1744534,0.7901332,-0.13904,neutral
0.049499825,0.023765285,0.9267349,0.02573454,neutral
0.017186766,0.8659048,0.11690836,-0.84871805,negative
0.34832504,0.11019051,0.5414845,0.23813453,neutral
0.019378643,0.46270034,0.51792103,-0.4433217,neutral
0.82473594,0.07413603,0.10112807,0.7505999,positive
0.04563558,0.020332858,0.9340315,0.025302723,neutral
0.14299947,0.007674651,0.84932584,0.13532482,neutral
0.47447538,0.1970043,0.3285203,0.27747107,positive
0.010756713,0.91936135,0.069882,-0.9086046,negative
0.037229557,0.60147125,0.3612992,-0.5642417,negative
0.3914122,0.0097205015,0.59886736,0.3816917,neutral
0.062258553,0.014849191,0.9228923,0.047409363,neutral
0.37595356,0.013324187,0.61072224,0.36262935,neutral
0.71220297,0.032731216,0.25506583,0.67947173,positive
0.13264018,0.008978874,0.8583809,0.12366131,neutral
0.89618886,0.016549775,0.08726138,0.8796391,positive
0.57412034,0.007407037,0.41847268,0.56671333,positive
0.03493357,0.09108703,0.8739794,-0.056153458,neutral
0.2288961,0.008400885,0.762703,0.22049521,neutral
0.015681952,0.77036566,0.21395236,-0.75468373,negative
0.033903234,0.016471796,0.94962496,0.017431438,neutral
0.042513117,0.025851166,0.9316357,0.016661951,neutral
0.042623524,0.041870475,0.91550606,0.0007530488,neutral
0.24929273,0.02326056,0.7274467,0.22603217,neutral
0.8348156,0.050106756,0.11507757,0.78470886,positive
0.019671943,0.8692756,0.1110525,-0.8496037,negative
0.01221232,0.9614528,0.026334913,-0.94924045,negative
0.47255242,0.0105035715,0.516944,0.46204886,neutral
0.036180016,0.8994419,0.06437816,-0.8632619,negative
0.09026217,0.01587435,0.89386356,0.07438782,neutral
0.37382904,0.09311286,0.53305805,0.28071618,neutral
0.7689166,0.020359207,0.21072413,0.7485574,positive
0.07066271,0.020485573,0.90885174,0.050177135,neutral
0.04019823,0.033939965,0.92586184,0.006258264,neutral
0.8620607,0.08704699,0.050892197,0.77501374,positive
0.54681975,0.009813063,0.44336724,0.5370067,positive
